user_id,client_name,answer1,answer2,answer3,answer4,answer5,answer6,answer7,answer8,answer9,answer10,answer11,answer12,answer13,answer14,answer15,answer16,answer17,answer18,answer19,answer20,answer21,answer22,answer23,answer24,answer25,log_total_time,device
23790,client11,3,1,2,2,2,1,1,1,1,3,1,1,1,3,1,1,2,1,3,3,3,1,1,3,1,7.502828664,NA
23791,client11,4,1,1,3,2,1,4,1,1,3,1,1,2,1,1,2,2,2,3,2,3,1,3,2,1,6.994575888,NA
23792,client11,3,1,2,1,2,3,3,4,3,2,1,1,1,1,4,1,2,1,3,3,3,1,2,2,1,7.361991503,NA
23798,client11,3,1,2,3,2,1,3,1,2,3,1,1,1,2,3,1,2,1,3,3,1,1,4,1,3,8.11920387,NA
23823,client11,2,3,2,0,1,1,3,2,3,2,1,1,3,1,1,2,2,2,1,3,2,2,2,3,1,7.560311168,NA
23830,client11,3,4,2,3,3,1,3,1,1,3,1,1,3,3,4,1,2,1,4,2,2,1,3,4,2,7.255527713,NA
23834,client11,3,1,2,0,2,1,4,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,7.340540439,NA
23842,client11,3,2,2,3,0,1,4,2,1,2,1,1,3,2,2,2,2,2,4,3,4,1,3,2,2,8.246186509,NA
23849,client11,4,1,2,0,4,1,3,1,3,4,1,3,1,1,1,1,2,1,2,3,3,1,2,3,1,7.267674056,NA
23859,client11,3,1,2,2,0,1,1,1,3,3,1,1,1,3,2,1,2,1,3,3,1,1,1,1,3,7.749821047,NA
23869,client11,4,1,2,1,1,3,3,1,1,3,1,1,1,1,1,1,2,1,3,2,3,1,3,3,1,7.109967694,NA
23894,client11,4,1,1,4,5,3,3,1,1,1,1,2,1,3,4,1,2,1,4,1,1,1,1,1,1,7.196009937,NA
23910,client11,3,1,1,3,3,4,3,2,3,3,3,1,3,2,2,2,2,1,3,3,3,1,3,1,2,8.760882937,NA
23918,client11,3,1,2,1,1,1,3,4,1,1,1,1,1,3,4,1,2,1,2,3,1,1,1,3,2,7.701810578,NA
23927,client11,1,1,2,0,2,4,1,1,1,1,3,1,1,1,1,4,2,1,1,1,1,1,1,2,3,7.330714469,NA
23931,client11,3,3,2,1,1,1,3,3,1,3,1,1,2,2,1,3,1,2,4,3,4,1,2,4,2,8.286959817,NA
23933,client11,4,2,2,1,3,3,3,1,2,3,2,4,3,3,4,3,2,2,4,3,3,1,2,1,3,7.873619868,NA
23968,client11,3,1,1,0,2,3,3,2,1,3,2,3,3,1,2,1,2,2,2,3,3,2,2,3,1,7.3015283,NA
24014,client11,4,1,2,3,0,1,4,1,3,3,1,1,3,3,1,1,2,1,4,3,3,1,3,3,1,7.953699293,NA
24019,client11,3,2,1,0,0,3,3,2,1,3,1,1,1,1,1,1,2,1,4,3,4,1,1,3,1,7.317040415,NA
24027,client11,3,1,2,1,2,3,4,1,1,3,1,1,1,1,1,1,2,1,1,1,3,1,1,1,1,8.970174255,NA
24045,client11,3,4,2,1,0,2,2,4,1,1,1,1,1,2,4,1,2,2,3,3,3,1,2,2,2,7.998104859,NA
24050,client11,4,1,1,0,2,4,4,2,1,2,2,2,2,2,3,2,2,2,3,2,3,1,3,2,1,7.568270791,NA
24051,client11,2,1,2,2,1,1,3,1,3,1,1,1,3,1,1,1,2,2,4,4,4,2,2,3,1,7.52375194,NA
24052,client11,3,1,2,2,0,2,3,1,1,1,1,1,3,1,1,3,2,1,3,1,1,1,1,3,1,6.990465503,NA
24054,client11,3,3,2,1,0,1,1,2,3,4,1,1,1,1,3,1,2,1,3,1,2,1,2,2,1,7.092458165,NA
24055,client11,3,1,2,1,4,2,3,2,1,3,1,1,3,3,3,2,2,2,2,3,2,1,3,2,2,7.491943812,NA
24057,client11,1,1,1,3,3,4,4,1,1,4,1,1,1,1,4,1,2,1,4,4,4,1,1,1,1,7.841100945,NA
24064,client11,3,1,2,2,1,1,2,2,2,3,1,1,2,1,2,1,2,1,2,3,3,2,2,2,2,7.375347253,NA
24068,client11,3,1,2,0,5,1,3,2,1,2,1,1,2,1,3,2,2,1,3,2,3,1,4,2,1,8.696844018,NA
24078,client11,2,3,2,0,2,1,3,2,1,3,2,2,2,3,2,2,2,2,3,3,3,2,3,2,2,7.775208226,NA
24083,client11,3,2,2,0,1,4,2,1,2,2,1,1,2,1,1,2,2,1,3,3,3,2,2,2,3,7.717357503,NA
24090,client11,3,1,2,0,5,1,3,4,2,2,1,1,1,1,1,1,2,1,3,4,2,1,2,3,1,7.776167091,NA
24104,client11,3,1,2,2,9,1,3,2,3,3,1,1,1,2,2,1,2,3,3,3,4,1,2,4,3,7.80432686,NA
24120,client11,2,1,1,9,1,1,3,1,1,1,1,1,1,1,2,1,2,1,1,2,1,1,2,1,2,7.90360848,NA
24124,client11,3,1,1,0,0,4,3,2,2,3,1,1,1,1,3,1,2,1,4,3,3,1,1,3,1,7.775409395,NA
24138,client11,3,1,2,0,5,1,4,3,3,3,1,1,3,1,4,1,2,3,4,3,3,3,3,4,2,8.515910369,NA
24141,client11,3,2,2,1,1,1,3,2,3,4,1,1,1,1,4,2,2,2,3,3,3,2,2,3,1,7.591351999,NA
24142,client11,3,1,2,2,4,3,3,1,2,3,2,1,2,2,2,1,2,1,3,1,3,1,3,2,1,7.812878688,NA
24156,client11,3,1,2,4,3,1,4,1,1,4,1,1,1,1,1,1,2,1,3,3,3,3,3,4,1,7.64326966,NA
24161,client11,3,1,2,2,1,1,3,4,2,2,3,1,2,2,2,2,2,1,2,3,4,1,2,3,2,8.399826219,NA
24173,client11,3,1,2,5,2,1,4,1,1,2,2,3,1,3,3,1,2,1,3,2,1,3,3,1,1,7.433255699,NA
24176,client11,3,3,2,0,0,2,3,3,2,3,2,1,2,1,1,1,2,2,2,3,2,1,3,2,1,7.371330792,NA
24178,client11,3,1,2,1,0,1,2,1,1,2,1,3,1,3,3,1,2,2,4,1,2,1,2,1,1,7.423511726,NA
24182,client11,4,1,2,1,2,1,2,1,1,1,1,3,1,1,1,1,2,1,1,3,1,1,1,1,1,7.576466314,NA
24201,client11,3,1,2,0,0,2,3,1,2,3,1,3,3,1,2,1,2,3,3,3,2,1,2,4,1,7.874652429,NA
24206,client11,3,1,2,3,0,1,3,1,1,2,1,1,1,2,1,1,2,1,1,3,2,1,2,2,1,7.880358667,NA
24221,client11,3,3,1,2,2,3,2,2,3,2,2,1,3,1,1,1,2,2,1,3,3,2,2,3,1,10.44261497,NA
24222,client11,3,1,2,2,2,1,3,1,3,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,7.212083532,NA
24227,client11,3,2,2,3,1,1,3,2,2,4,1,1,2,1,2,1,2,1,3,2,3,1,2,4,2,8.490912253,NA
24245,client11,3,1,1,5,1,1,4,1,1,4,1,1,1,1,4,1,2,3,4,1,1,1,1,3,1,7.856159605,NA
24246,client11,3,1,1,1,0,1,4,1,1,4,1,1,3,3,4,1,2,1,4,4,4,1,4,1,3,7.370236939,NA
24277,client11,3,1,2,3,6,1,3,2,3,3,1,1,1,2,2,2,1,1,3,3,3,1,3,4,2,7.894120431,NA
24278,client11,4,2,1,0,0,1,4,1,1,1,1,1,3,1,1,1,2,1,4,1,3,2,1,1,1,7.26280951,NA
24317,client11,2,3,2,2,0,3,1,1,2,4,3,2,2,2,1,2,2,3,1,2,1,2,2,1,2,7.067866161,NA
24324,client11,3,1,2,3,5,3,3,3,3,3,1,1,1,3,3,1,2,1,3,3,3,1,1,4,4,8.344348903,NA
24327,client11,4,1,2,7,0,1,2,1,1,4,1,1,1,1,1,1,2,1,1,3,1,1,1,2,1,10.16149113,NA
24336,client11,1,1,2,0,0,1,3,1,1,2,1,1,1,1,4,2,2,3,1,3,1,1,1,3,1,7.444470847,NA
24356,client11,3,2,2,1,4,1,3,3,3,2,1,3,3,2,3,3,2,3,3,3,3,1,2,2,2,7.729417479,NA
24359,client11,4,1,1,6,3,1,1,1,1,4,1,1,1,1,1,1,2,1,1,1,1,1,1,4,1,7.520020984,NA
24364,client11,3,1,2,1,0,3,4,2,3,3,2,3,3,1,4,1,2,3,4,3,3,2,3,2,2,7.125088382,NA
24368,client11,4,1,2,5,4,1,3,1,1,2,1,1,1,1,4,1,1,1,1,4,1,1,1,4,1,8.408235101,NA
24369,client11,2,1,2,2,0,2,3,2,1,3,1,1,1,3,1,1,2,1,3,3,3,1,2,3,1,7.925528376,NA
24374,client11,3,1,1,0,5,4,4,1,1,1,1,1,3,4,4,1,2,1,4,1,4,1,3,3,1,9.149621852,NA
24379,client11,3,1,2,1,1,1,4,2,3,2,1,1,2,2,1,3,2,1,4,3,3,1,1,3,2,7.637563168,NA
24381,client11,3,1,2,1,0,3,4,2,3,2,1,1,1,1,3,2,2,1,2,3,2,2,3,2,1,7.428668254,NA
24383,client11,3,1,1,7,6,1,3,1,1,1,1,1,1,2,4,1,2,1,1,1,4,1,1,4,2,14.85129783,NA
24402,client11,1,1,2,1,1,1,3,3,1,4,1,1,2,2,2,2,2,1,3,4,4,1,2,1,3,8.001257199,NA
24406,client11,3,2,1,0,0,1,4,1,2,2,1,2,2,2,1,1,2,2,3,3,1,1,2,4,2,7.637197744,NA
24436,client11,3,2,1,1,1,1,4,1,2,1,1,1,1,1,3,1,2,1,3,3,3,1,1,1,3,7.716258107,NA
24442,client11,1,1,1,1,5,1,3,1,1,4,1,1,1,1,1,1,2,1,4,1,1,1,3,1,1,7.780943501,NA
24443,client11,3,3,1,1,0,3,3,3,2,1,3,2,2,1,3,2,2,3,3,2,3,3,2,3,1,7.011883736,NA
24451,client11,3,3,2,4,1,1,3,2,2,1,1,1,1,1,1,1,2,1,2,1,3,3,1,2,1,7.423407834,NA
24452,client11,3,2,2,0,1,1,1,2,2,3,1,1,2,2,2,1,2,2,3,3,2,2,3,2,2,8.377722367,NA
24454,client11,3,3,1,2,2,1,3,1,2,4,1,1,1,1,1,1,1,1,1,2,4,1,1,3,2,8.063587813,NA
24458,client11,3,1,2,0,2,1,3,1,1,2,1,1,3,2,1,1,2,2,4,3,2,1,2,3,1,7.671126972,NA
24461,client11,3,1,2,0,2,3,3,2,2,3,2,2,2,2,2,2,2,2,3,3,2,2,3,2,3,7.70379428,NA
24465,client11,3,1,2,2,1,3,3,1,1,3,1,1,4,4,3,3,2,1,1,1,1,1,1,1,1,10.4898563,NA
24467,client11,4,1,1,1,3,4,4,1,2,3,1,1,1,1,1,1,2,1,2,4,2,1,3,4,4,8.088212343,NA
24489,client11,3,1,2,1,0,1,3,3,1,4,1,1,2,3,2,1,2,1,4,1,3,1,4,3,2,8.385631287,NA
24495,client11,2,1,1,1,1,1,3,1,1,3,1,1,1,2,4,2,2,2,3,3,3,2,4,3,2,7.330472051,NA
24500,client11,4,1,1,3,2,1,1,1,1,4,1,1,1,1,1,1,1,1,4,1,2,1,1,4,1,8.027275793,NA
24505,client11,3,1,2,1,1,1,3,4,2,3,1,2,2,1,4,3,2,2,3,3,4,2,3,3,1,7.314024064,NA
24511,client11,3,3,2,3,1,3,3,3,3,3,1,1,3,3,2,1,2,2,2,3,3,3,3,3,2,7.34697555,NA
24514,client11,3,1,2,0,4,2,4,1,3,3,1,1,1,1,1,1,2,1,2,3,3,2,3,4,1,7.620438385,NA
24518,client11,1,1,2,3,0,3,3,1,3,3,1,1,1,1,3,2,2,1,3,3,2,1,1,3,2,8.776010558,NA
24530,client11,2,3,2,0,5,1,1,4,1,1,1,1,1,2,2,1,2,1,4,4,3,1,1,3,4,7.603709017,NA
24544,client11,3,2,2,1,0,3,3,1,1,3,1,1,3,1,3,1,2,1,3,3,1,2,3,3,1,7.150535169,NA
24546,client11,3,1,2,1,1,4,3,3,1,3,1,1,1,1,2,1,2,1,1,3,4,2,2,3,1,7.780733835,NA
24548,client11,4,1,1,3,0,1,1,1,1,1,1,1,1,3,4,1,2,1,1,1,1,1,1,1,1,7.136036012,NA
24549,client11,3,1,2,0,0,4,1,4,2,1,1,1,1,1,1,1,2,1,4,3,4,2,2,3,1,8.267717215,NA
24556,client11,4,1,2,3,1,3,3,1,4,3,1,1,1,1,1,1,2,1,1,3,1,1,1,3,1,7.390651688,NA
24561,client11,3,3,2,1,6,1,3,4,1,4,1,3,3,1,2,1,2,1,4,3,3,1,3,4,1,7.518134793,NA
24563,client11,3,1,2,0,4,1,2,1,2,3,1,2,3,1,3,1,2,3,3,2,3,1,1,1,1,7.374240225,NA
24569,client11,3,3,2,3,0,2,3,3,3,3,2,1,2,2,2,1,2,1,3,3,3,1,4,3,1,7.685204085,NA
24573,client11,3,1,2,0,2,4,3,1,2,3,1,1,1,1,3,1,1,1,2,3,3,1,2,4,1,7.995549597,NA
24586,client11,3,3,2,0,3,4,1,3,3,3,3,2,2,3,3,1,2,2,4,3,2,1,3,3,2,8.068709929,NA
24593,client11,2,1,2,8,7,1,3,3,1,3,1,1,1,1,1,1,2,1,4,2,2,1,2,2,4,8.00003355,NA
24595,client11,3,1,1,2,1,1,1,1,1,1,1,1,2,1,2,2,2,1,3,3,1,2,1,2,2,7.69304718,NA
24603,client11,2,1,2,1,0,1,3,2,2,2,1,2,1,2,1,3,2,1,2,1,4,2,2,1,3,8.119961396,NA
24615,client11,3,1,2,0,0,1,4,3,2,3,2,1,2,1,1,1,2,2,3,3,3,3,2,2,1,7.858040785,NA
24617,client11,4,3,2,1,1,4,3,1,1,3,1,1,1,1,3,1,2,4,1,1,2,1,1,4,1,7.758509018,NA
24619,client11,3,3,2,2,0,3,3,2,3,3,1,1,2,1,1,1,2,2,1,2,3,2,2,3,2,8.262084144,NA
24621,client11,3,1,2,0,1,1,4,2,1,4,2,1,2,1,3,2,2,2,2,3,2,2,3,3,1,7.177034045,NA
24628,client11,2,1,1,2,2,1,4,1,1,3,1,1,1,1,1,1,2,1,3,3,1,1,1,1,1,7.481742727,NA
24648,client11,3,1,1,0,3,1,3,1,1,4,1,1,3,1,1,2,2,4,2,3,1,1,1,3,1,7.29415173,NA
24684,client11,4,1,1,2,0,3,3,1,1,4,1,1,1,2,2,3,2,1,3,3,3,1,2,2,1,7.627993657,NA
24689,client11,3,1,2,3,7,1,3,3,1,2,1,1,1,1,3,1,2,1,3,4,1,1,2,3,2,8.16604722,NA
24709,client11,3,3,1,2,1,1,4,3,2,3,1,3,3,2,3,1,2,2,4,3,4,2,3,2,1,7.812989108,NA
24717,client11,3,1,2,4,2,1,2,1,1,1,1,1,3,3,2,1,2,1,3,3,3,1,3,3,1,7.969555578,NA
24718,client11,3,3,2,0,8,1,3,3,1,2,1,1,2,3,3,1,2,1,4,3,3,1,4,2,3,8.279726553,NA
24724,client11,3,1,2,1,1,4,4,1,3,2,2,3,4,3,1,3,2,3,4,1,4,1,4,3,4,8.045596614,NA
24734,client11,1,2,2,1,2,3,1,1,1,1,2,2,3,1,3,1,2,4,1,3,1,1,1,4,1,7.365432626,NA
24737,client11,4,1,2,2,2,4,3,4,1,4,1,1,1,4,4,1,2,1,4,3,4,1,3,4,1,9.093417042,NA
24739,client11,1,1,2,1,1,1,3,2,1,4,1,1,2,2,3,1,2,3,4,3,1,1,1,3,1,13.76477647,NA
24743,client11,3,1,2,2,3,1,3,1,3,3,1,1,1,3,1,1,2,3,3,2,1,1,3,2,3,7.994022682,NA
24744,client11,1,1,2,5,0,2,3,1,1,1,1,1,1,1,2,1,2,1,1,1,2,1,1,2,1,8.147609574,NA
24747,client11,3,1,1,1,1,1,4,1,1,3,1,2,2,1,1,1,2,1,4,3,3,1,2,2,1,7.979644328,NA
24791,client11,3,4,2,3,1,4,3,2,1,1,1,2,1,3,1,1,2,1,3,3,2,1,3,1,1,7.865665767,NA
24799,client11,3,1,2,2,0,1,2,1,3,1,1,1,2,1,2,1,2,1,3,2,2,1,3,4,1,7.334073443,NA
24804,client11,3,1,2,3,0,4,1,1,1,2,1,1,1,1,1,1,2,1,3,4,1,1,1,3,1,7.851932736,NA
24810,client11,3,3,2,0,0,1,1,2,2,3,1,1,2,1,1,2,2,1,2,3,3,1,2,3,2,7.644444112,NA
24817,client11,3,3,1,3,0,3,3,1,2,3,2,1,1,1,1,1,2,1,3,3,3,1,3,2,3,7.413920259,NA
24835,client11,4,3,2,2,1,1,3,1,3,3,1,2,2,1,1,1,2,1,2,3,2,1,3,4,2,7.868339604,NA
24844,client11,3,3,2,1,5,3,4,2,4,3,2,1,3,1,3,1,2,2,2,3,3,1,3,3,3,7.82534996,NA
24845,client11,1,1,2,2,4,1,3,2,1,3,1,1,1,3,3,1,2,1,3,3,3,1,4,3,4,8.228255932,NA
24853,client11,3,3,2,0,2,1,3,2,2,4,1,1,2,2,2,1,2,1,3,3,3,1,2,3,1,7.109331928,NA
24855,client11,3,2,2,5,0,1,3,4,3,3,1,1,2,1,1,1,2,2,3,3,2,2,2,3,2,7.910891741,NA
24913,client11,3,1,2,5,4,1,4,3,1,4,1,2,2,2,4,1,2,1,4,3,2,1,3,4,2,7.737958135,NA
24916,client11,3,1,2,1,0,2,3,2,2,3,1,1,1,1,3,1,1,2,3,3,3,1,2,2,2,7.395781766,NA
24917,client11,3,3,2,2,2,1,4,1,3,3,1,1,1,2,4,1,1,2,3,1,2,1,2,2,2,7.64181933,NA
24921,client11,4,1,2,1,0,4,4,1,3,3,1,2,2,1,1,1,2,1,4,3,4,1,3,4,4,8.198914445,NA
24923,client11,1,1,1,2,2,1,1,1,1,2,1,1,1,1,4,1,2,1,1,1,1,1,1,1,1,7.337842103,NA
24926,client11,1,4,2,1,4,1,4,1,3,3,1,1,3,3,1,1,2,1,4,4,3,1,3,4,1,7.743172558,NA
24942,client11,3,1,2,2,1,1,3,1,1,2,1,1,1,1,3,1,2,1,1,2,1,1,1,1,1,13.21252587,NA
24980,client11,3,2,2,3,2,1,3,2,2,2,1,1,3,3,2,1,2,2,3,3,2,2,2,2,2,7.829924697,NA
24992,client11,3,1,1,1,1,3,4,1,1,1,1,1,3,1,1,1,2,1,2,3,3,1,3,1,1,7.686029145,NA
24993,client11,3,2,1,0,1,4,3,1,3,1,1,1,1,1,1,2,2,1,2,3,3,2,1,2,1,7.330211222,NA
24995,client11,4,1,2,1,4,1,4,1,1,2,1,1,1,2,1,1,2,1,4,4,1,1,3,3,1,7.698067282,NA
25000,client11,1,1,2,0,0,1,1,4,1,1,1,1,1,4,4,1,2,3,4,4,3,1,1,4,4,8.064895562,NA
25005,client11,3,1,1,3,1,4,1,2,2,3,1,1,1,3,2,1,2,1,4,3,3,1,2,3,3,7.992637068,NA
25007,client11,3,1,2,3,4,1,4,3,1,3,1,1,2,2,1,1,2,1,3,2,3,1,3,3,1,8.313853738,NA
25062,client11,3,2,1,3,1,2,3,3,3,3,1,1,3,2,1,1,2,2,3,2,3,3,3,3,2,7.411048606,NA
25063,client11,3,1,2,0,0,1,3,4,1,4,1,1,1,1,1,1,2,1,4,3,1,1,1,3,1,8.061679593,NA
25067,client11,4,1,2,0,2,1,2,1,2,1,1,1,3,1,1,1,2,1,2,3,1,1,1,4,1,7.169256864,NA
25069,client11,4,1,2,0,1,1,3,1,3,2,1,1,1,2,2,2,2,1,4,1,4,1,1,1,3,8.176290073,NA
25071,client11,3,1,2,6,1,1,1,1,1,1,1,3,1,1,1,1,1,2,1,1,1,1,1,2,1,7.908616912,NA
25082,client11,3,1,2,0,2,4,4,4,2,4,1,4,3,3,3,3,2,3,3,4,3,1,4,4,3,8.679302857,NA
25085,client11,3,1,2,3,2,1,3,1,3,1,1,1,1,1,1,1,2,1,1,3,4,1,1,1,1,7.97241498,NA
25091,client11,4,1,1,0,1,4,3,1,4,4,1,1,1,1,1,1,2,1,4,1,3,1,1,4,1,7.508951083,NA
25092,client11,3,3,2,0,2,1,2,1,1,1,1,1,2,4,3,1,1,2,2,1,2,1,4,1,1,8.144361281,NA
25093,client11,3,3,1,1,4,1,3,4,2,3,1,1,3,3,3,1,2,3,2,3,4,3,3,3,3,7.655061045,NA
25097,client11,2,1,2,1,3,1,3,1,1,4,1,1,1,1,4,1,2,2,4,3,1,1,2,4,1,7.534286048,NA
25098,client11,2,2,1,0,4,1,3,1,2,3,1,2,3,2,1,2,2,3,2,1,3,2,2,3,1,7.527236544,NA
25100,client11,3,3,2,4,0,3,3,2,2,2,1,1,2,2,2,1,2,2,1,2,3,3,2,3,2,6.913068141,NA
25102,client11,4,1,2,1,5,1,3,1,1,1,1,1,1,1,1,1,2,1,2,4,1,1,1,4,4,7.983949824,NA
25109,client11,3,2,2,1,2,2,4,1,1,3,1,1,4,2,1,1,2,1,4,3,3,1,2,4,3,7.482904651,NA
25156,client11,1,1,2,6,0,3,3,1,2,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,8.218389233,NA
25165,client11,3,1,2,2,1,1,3,2,3,3,1,2,3,1,3,1,1,2,3,3,3,1,3,2,1,7.868400447,NA
25166,client11,3,3,2,0,0,2,2,3,3,2,2,3,3,2,2,3,2,3,3,2,2,3,3,2,3,6.768204664,NA
25176,client11,2,1,2,0,4,1,3,1,1,2,2,1,1,2,1,1,2,1,3,3,1,1,1,1,1,7.67902995,NA
25182,client11,3,2,2,3,0,3,3,2,3,3,3,1,2,2,3,2,2,3,3,3,3,3,3,3,2,7.572514302,NA
25184,client11,3,4,2,2,1,3,4,4,1,3,1,2,2,2,3,2,2,3,3,3,3,3,2,3,1,7.34506331,NA
25186,client11,3,4,2,0,1,4,3,3,3,3,1,1,3,1,1,1,2,1,3,3,3,3,3,3,4,8.28321718,NA
25191,client11,3,3,2,0,0,2,3,2,2,3,1,1,1,1,2,1,2,2,2,3,3,1,2,3,2,7.255171695,NA
25207,client11,3,3,1,0,5,1,1,2,3,3,2,2,1,1,2,2,2,2,3,3,3,1,2,1,1,7.932840862,NA
25208,client11,3,1,2,0,5,1,2,1,2,2,1,1,1,1,2,3,2,1,3,3,2,1,1,3,4,8.23896258,NA
25285,client11,4,1,2,4,2,1,4,4,3,1,1,1,1,1,4,1,2,1,3,3,1,1,1,4,4,7.914261051,NA
25293,client11,3,3,2,0,2,1,3,1,4,4,1,1,1,1,2,1,2,1,3,3,3,2,3,3,1,7.395477871,NA
25328,client11,1,3,2,2,1,1,1,3,3,4,1,1,1,1,3,1,2,1,2,3,2,1,3,3,1,8.209794552,NA
25329,client11,1,1,2,0,0,4,3,1,1,3,1,1,1,1,1,1,1,1,1,3,3,1,1,2,1,7.18913604,NA
25339,client11,3,1,1,5,0,1,3,2,2,2,1,1,2,1,3,1,2,2,4,2,2,2,4,3,1,7.410313824,NA
25357,client11,3,1,2,1,6,2,3,1,1,1,1,1,1,3,3,1,2,1,4,3,3,1,3,1,1,7.14086025,NA
25358,client11,3,3,2,0,3,3,3,2,2,3,1,2,1,2,1,1,2,1,2,2,2,1,2,3,1,7.121774127,NA
25366,client11,3,2,2,1,1,3,3,2,3,3,2,1,2,2,2,1,2,2,2,3,3,1,3,2,1,7.261706718,NA
25367,client11,3,2,2,1,6,3,4,3,3,3,1,1,3,1,3,2,2,1,4,3,4,1,3,3,2,8.084641327,NA
25391,client11,4,1,2,1,2,2,3,1,3,3,1,2,1,1,1,1,1,3,3,1,4,2,1,4,1,10.22636632,NA
25417,client11,3,3,1,0,4,1,4,1,3,3,1,1,3,3,3,1,2,1,4,3,3,1,2,3,3,7.82650698,NA
25418,client11,3,1,2,1,1,3,3,3,1,1,1,1,3,1,3,2,2,2,3,3,3,1,1,2,1,7.357093722,NA
25419,client11,4,4,2,3,2,1,1,1,4,4,1,1,1,3,1,1,2,4,3,4,4,1,2,4,3,7.602407327,NA
25430,client11,2,1,2,3,0,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6.883320158,NA
25441,client11,3,1,2,9,3,4,3,2,3,3,2,1,1,1,2,3,1,1,3,3,3,3,3,3,3,7.474630936,NA
25464,client11,3,1,2,1,2,1,3,2,3,3,1,1,2,2,3,2,2,1,3,3,3,1,4,3,2,7.731276561,NA
25469,client11,3,4,2,0,4,1,2,1,3,2,1,1,2,1,1,1,2,1,1,3,2,1,1,3,2,7.479272534,NA
25471,client11,3,3,2,0,3,2,3,2,3,3,2,2,3,1,1,1,2,2,2,2,2,1,3,3,1,8.039938053,NA
25474,client11,3,3,2,7,2,3,2,2,3,2,2,2,3,2,2,2,1,2,3,3,2,3,2,2,1,7.771765282,NA
25476,client11,3,1,2,2,0,1,3,1,1,2,1,1,1,1,3,1,2,1,3,3,3,1,1,3,3,7.854112645,NA
25492,client11,3,1,2,0,5,1,4,4,1,4,1,1,1,1,1,1,2,1,3,1,4,1,4,1,4,7.649402105,NA
25509,client11,1,1,2,1,1,1,3,1,3,3,1,1,3,3,1,1,2,2,1,3,3,1,3,1,1,7.562979384,NA
25545,client11,4,1,2,0,1,2,1,4,1,4,1,1,1,1,1,1,2,1,4,4,3,1,2,2,4,8.43193112,NA
25550,client11,3,3,1,0,3,1,1,1,3,3,1,1,1,1,1,2,1,2,4,2,3,1,2,3,1,8.33244814,NA
25559,client11,3,1,2,0,5,3,3,2,2,3,1,1,3,2,2,2,2,2,3,2,3,1,2,3,2,8.09901633,NA
25571,client11,3,1,2,1,1,1,3,1,1,3,1,1,2,2,2,1,1,2,2,2,4,2,3,3,2,7.486431122,NA
25572,client11,4,1,2,2,2,4,1,3,1,2,1,1,1,1,3,1,2,1,4,3,3,1,3,1,1,7.966919629,NA
25586,client11,3,4,2,1,0,3,4,3,3,2,2,2,3,2,3,1,2,2,3,2,3,1,2,3,2,6.937404368,NA
25589,client11,3,1,2,3,0,1,3,4,1,2,1,1,2,1,1,1,2,1,1,3,4,1,3,3,1,7.798729434,NA
25593,client11,3,1,2,2,3,1,3,3,3,4,1,1,1,1,2,1,2,1,3,3,3,2,3,2,2,7.925677261,NA
25599,client11,4,3,2,0,1,1,1,1,1,4,1,1,1,3,1,1,2,1,1,3,1,1,1,1,1,7.897956106,NA
25603,client11,4,3,2,1,1,1,4,4,3,3,1,1,1,1,1,3,2,2,4,3,4,1,4,3,1,8.481219218,NA
25619,client11,3,3,1,0,3,4,3,1,2,3,1,2,3,1,2,1,1,2,2,2,2,2,3,3,1,9.047671431,NA
25620,client11,3,1,2,2,2,1,3,1,3,2,1,3,1,1,1,2,2,1,2,3,3,1,3,4,1,8.15743636,NA
25623,client11,3,2,2,1,0,1,1,2,2,3,1,1,3,3,2,1,2,2,3,3,2,1,2,3,2,7.589363643,NA
25626,client11,3,1,2,1,5,4,3,1,2,2,2,1,3,2,3,1,2,2,2,3,4,1,2,2,3,7.494157653,NA
25639,client11,2,2,1,2,1,1,3,2,3,3,1,1,2,1,1,1,1,2,3,3,3,2,3,2,2,7.60287152,NA
25643,client11,4,4,1,3,0,4,2,1,3,3,1,1,2,2,1,3,2,1,1,3,2,2,1,4,1,8.19432488,NA
25650,client11,2,1,1,1,3,1,3,1,1,4,1,1,1,2,1,1,2,1,3,3,2,1,3,3,2,7.934476572,NA
25657,client11,3,2,2,2,1,1,4,2,3,3,3,1,2,2,2,2,2,2,4,3,4,2,3,3,1,7.670434119,NA
25660,client11,3,1,2,1,3,2,3,2,1,2,1,2,3,2,4,1,2,2,3,3,3,1,2,3,1,7.214089317,NA
25672,client11,3,3,2,1,0,2,3,1,3,3,1,2,1,2,2,1,2,2,3,3,3,3,2,4,2,7.221004216,NA
25678,client11,4,1,2,3,1,2,1,1,2,2,1,1,1,2,3,1,2,1,4,3,2,1,2,3,1,7.695518762,NA
25688,client11,3,1,2,2,3,1,4,4,1,3,1,1,1,3,1,1,2,1,3,3,4,1,4,3,1,8.288807675,NA
25689,client11,1,1,2,2,2,1,3,1,1,3,1,1,1,3,3,1,2,1,3,3,3,1,1,1,3,8.171066419,NA
25694,client11,3,1,1,0,2,1,3,1,2,4,1,1,2,3,4,1,2,3,4,3,3,3,2,3,1,7.366586731,NA
