user_id,client,tenure_length,currently_employed,hire_job_category
4608,client5,718,N,nursing
10435,client5,1793,N,nursing_assistant
5514,client5,1775,N,nursing
58016,client5,98,Y,patient_care
6775,client5,2296,N,patient_care
14188,client5,1519.5,N,nursing
9363,client5,570,Y,nursing
15418,client5,53,N,nursing
8187,client5,252,N,nursing_assistant
82706,client5,32,N,dietary
3088,client5,109,Y,nursing_assistant
65224,client5,459,N,nursing_assistant
39378,client5,519,N,nursing_assistant
4900,client5,2233,N,patient_care
13467,client5,2233,N,patient_care
23586,client5,1890,N,dietary
87591,client5,895,N,nursing
15391,client5,81,N,patient_care
7617,client5,660,N,nursing_assistant
42102,client5,37,N,nursing_assistant
29284,client5,648,N,aide
10845,client5,20,N,nursing
7385,client5,938,Y,nursing
10993,client5,1255,N,patient_care
73408,client5,2163,Y,nursing
8184,client5,1895,N,patient_care
3018,client5,1108,N,nursing
43423,client5,1481,Y,dietary
59386,client5,86,Y,aide
48966,client5,319,N,nursing_assistant
68157,client5,31,N,aide
3017,client5,552,N,nursing_assistant
21584,client5,936,Y,patient_care
64072,client5,842,N,dietary
3021,client5,60,N,patient_care
3171,client5,792,N,nursing
70717,client5,1347,Y,nursing
78351,client5,2072,Y,aide
2885,client5,45,N,patient_care
101697,client5,2065,N,nursing
3141,client5,1637,Y,patient_care
3105,client5,2072,N,patient_care
3337,client5,81,N,nursing_assistant
3169,client5,2020,Y,nursing_assistant
15342,client5,10,N,nursing_assistant
3301,client5,550,N,patient_care
41996,client5,368,N,nursing
3803,client5,2037,N,nursing_assistant
39263,client5,872,N,dietary
3981,client5,306,N,patient_care
3409,client5,1161,N,patient_care
57221,client5,945,N,aide
77356,client5,0,N,aide
3969,client5,730,N,nursing_assistant
3839,client5,34,Y,patient_care
3137,client5,59,N,patient_care
3062,client5,58,N,nursing_assistant
2981,client5,100,N,patient_care
65224,client5,213,N,nursing_assistant
3745,client5,13,N,nursing
3748,client5,329,N,nursing_assistant
3664,client5,273,N,nursing_assistant
3721,client5,55,N,nursing_assistant
2855,client5,8,N,nursing_assistant
4016,client5,338,N,nursing_assistant
3816,client5,1379,N,nursing_assistant
3182,client5,87,N,patient_care
8283,client5,1349,N,patient_care
14903,client5,795,N,patient_care
3241,client5,242,N,patient_care
97516,client5,357,N,aide
4135,client5,671,N,patient_care
18251,client5,1002,N,nursing
4111,client5,885,N,nursing
2912,client5,1981,N,nursing_assistant
3844,client5,308,N,patient_care
102127,client5,1788,N,aide
3197,client5,183,N,patient_care
132451,client5,235,N,aide
3775,client5,1981,N,patient_care
4329,client5,175,N,nursing_assistant
3115,client5,47,N,nursing_assistant
4357,client5,497,N,nursing_assistant
4368,client5,71,N,nursing_assistant
3464,client5,1960,N,patient_care
3337,client5,762,N,patient_care
43575,client5,1953,N,dietary
82859,client5,113,Y,aide
3058,client5,1319,N,nursing
3978,client5,691,N,nursing
3853,client5,1946,N,nursing_assistant
4515,client5,201,N,patient_care
4397,client5,1545,N,patient_care
4573,client5,1939,Y,patient_care
4930,client5,524,N,patient_care
97372,client5,1765,N,nursing
4222,client5,27,N,patient_care
78483,client5,673,N,aide
3607,client5,49,N,patient_care
129540,client5,350,Y,aide
24699,client5,224,N,dietary
5298,client5,761,N,patient_care
4951,client5,1445,N,patient_care
3532,client5,843,N,nursing
4452,client5,109,N,nursing
12507,client5,265,N,nursing
5449,client5,336,N,nursing
5132,client5,459,N,patient_care
5539,client5,137,Y,nursing
4648,client5,1494,N,nursing
3728,client5,1883,N,nursing_assistant
4367,client5,1869,N,patient_care
27299,client5,19,Y,aide
3643,client5,1553,N,patient_care
5994,client5,196,N,patient_care
4076,client5,1869,N,patient_care
55530,client5,795,N,patient_care
5000,client5,430,Y,nursing_assistant
4834,client5,792,N,patient_care
5778,client5,1079,N,nursing_assistant
5426,client5,200,N,patient_care
5869,client5,402,N,nursing_assistant
5367,client5,1862,Y,nursing
30166,client5,416,N,nursing
6244,client5,652,Y,patient_care
6197,client5,272,N,patient_care
22172,client5,1252,N,patient_care
54615,client5,1841,N,aide
5999,client5,846,N,nursing
6242,client5,72,Y,nursing_assistant
6261,client5,116,Y,nursing_assistant
6638,client5,3,N,patient_care
4501,client5,426,N,patient_care
74758,client5,74,N,dietary
23167,client5,700,N,aide
48966,client5,50,N,patient_care
6091,client5,863,Y,nursing
15398,client5,294,Y,nursing_assistant
6556,client5,129,N,nursing
62131,client5,1792,N,aide
7005,client5,621,N,nursing_assistant
6512,client5,273,N,nursing_assistant
7534,client5,231,N,nursing_assistant
3999,client5,248,N,nursing_assistant
7492,client5,1792,N,nursing_assistant
7624,client5,459,N,nursing
7559,client5,946,N,nursing
121121,client5,1776,N,dietary
3799,client5,1743,N,patient_care
6684,client5,860,N,patient_care
39378,client5,605,Y,patient_care
44883,client5,11,Y,nursing_assistant
16045,client5,920,N,nursing
53042,client5,19,N,dietary
57967,client5,1757,Y,aide
5035,client5,396,N,patient_care
8115,client5,359,Y,nursing
4515,client5,483,N,nursing
8589,client5,722,N,patient_care
8255,client5,20,N,patient_care
4016,client5,1400,N,nursing
5977,client5,177,N,patient_care
13973,client5,239,N,nursing_assistant
8776,client5,1708,N,patient_care
4246,client5,1701,N,nursing
8649,client5,1494,Y,nursing
9092,client5,277,N,nursing_assistant
120746,client5,1680,N,dietary
59708,client5,1687,N,aide
40922,client5,233,N,aide
3762,client5,221,N,patient_care
8484,client5,1687,Y,patient_care
29508,client5,932,N,dietary
9280,client5,393,N,nursing
9781,client5,83,N,nursing
8881,client5,860,N,patient_care
9669,client5,1652,N,patient_care
54848,client5,1659,N,dietary
8028,client5,100,N,nursing
10137,client5,1652,N,patient_care
5474,client5,681,N,patient_care
39190,client5,883,N,nursing
9695,client5,187,N,nursing
93912,client5,546,Y,nursing_assistant
8362,client5,1645,N,nursing
9861,client5,65,N,patient_care
3061,client5,746,N,nursing_assistant
9900,client5,679,N,patient_care
10428,client5,532,N,patient_care
65108,client5,1617,N,nursing_assistant
8442,client5,1283,N,nursing_assistant
5072,client5,337,N,nursing_assistant
9649,client5,1000,N,nursing_assistant
11029,client5,1589,Y,patient_care
10954,client5,81,N,nursing_assistant
53385,client5,56,N,dietary
2831,client5,965,N,nursing_assistant
4137,client5,14,N,patient_care
7388,client5,15,N,nursing_assistant
11197,client5,757,N,nursing_assistant
11250,client5,589,Y,nursing_assistant
42541,client5,1582,N,nursing_assistant
11266,client5,1582,N,nursing
11110,client5,336,N,patient_care
3245,client5,764,N,nursing_assistant
44476,client5,280,N,nursing_assistant
11199,client5,23,N,nursing
10999,client5,1554,N,nursing
8590,client5,1582,N,nursing_assistant
44435,client5,113,Y,nursing_assistant
19454,client5,1582,N,nursing_assistant
11427,client5,48,N,nursing_assistant
91841,client5,1068,N,nursing_assistant
11426,client5,228,Y,nursing_assistant
11378,client5,678,N,nursing_assistant
10367,client5,307,N,patient_care
39155,client5,1110,N,dietary
7534,client5,204,Y,patient_care
6281,client5,1146,N,patient_care
39148,client5,796,N,dietary
16829,client5,706,N,nursing
94029,client5,418,N,patient_care
3999,client5,447,N,patient_care
14798,client5,1547,N,nursing_assistant
108180,client5,847,N,nursing_assistant
20866,client5,658,N,nursing_assistant
4336,client5,4,N,patient_care
28682,client5,1553,N,nursing_assistant
12369,client5,1587,Y,patient_care
12095,client5,280,N,patient_care
12094,client5,63,N,patient_care
10476,client5,85,N,patient_care
12455,client5,1338,Y,nursing_assistant
43444,client5,1515,N,dietary
9882,client5,310,Y,nursing_assistant
69269,client5,1505,N,aide
11447,client5,320,N,patient_care
12830,client5,1553,N,nursing_assistant
11488,client5,14,N,patient_care
10797,client5,773,N,nursing
13304,client5,174,N,patient_care
10515,client5,490,N,patient_care
12954,client5,1553,Y,nursing_assistant
13316,client5,1078,N,nursing_assistant
13131,client5,160,N,patient_care
13006,client5,710,Y,nursing
12762,client5,1553,N,nursing
7428,client5,539,N,nursing
12651,client5,294,N,patient_care
13039,client5,137,N,patient_care
12719,client5,344,N,patient_care
12118,client5,455,N,nursing_assistant
13420,client5,225,N,patient_care
13222,client5,35,N,patient_care
9964,client5,1553,N,nursing
12710,client5,1018,Y,patient_care
4357,client5,84,N,patient_care
13592,client5,1553,Y,nursing_assistant
13416,client5,133,N,nursing_assistant
11229,client5,673,N,nursing_assistant
125544,client5,1065,N,dietary
13276,client5,411,Y,nursing
14172,client5,90,N,patient_care
13949,client5,1556,N,patient_care
3903,client5,1553,N,nursing_assistant
14146,client5,624,N,patient_care
8259,client5,447,Y,patient_care
5643,client5,592,N,nursing_assistant
14189,client5,1556,Y,patient_care
13707,client5,1038,N,nursing_assistant
6514,client5,685,N,patient_care
23495,client5,1219,N,dietary
14346,client5,853,N,nursing_assistant
14530,client5,532,N,patient_care
14626,client5,286,Y,nursing_assistant
11531,client5,246,Y,nursing
13771,client5,823,Y,nursing
13771,client5,411,N,nursing
11109,client5,1549,Y,nursing
15029,client5,28,N,patient_care
14154,client5,262,N,nursing_assistant
13969,client5,3,N,nursing
14882,client5,1549,Y,nursing_assistant
15203,client5,266,N,nursing_assistant
14793,client5,268,N,nursing_assistant
13050,client5,1356,N,patient_care
11936,client5,496,N,patient_care
11184,client5,115,N,nursing
14035,client5,545,N,nursing
17070,client5,102,N,patient_care
12094,client5,64,N,nursing
11248,client5,301,N,patient_care
15349,client5,83,N,patient_care
15048,client5,1128,N,nursing_assistant
14853,client5,1039,N,patient_care
14237,client5,1545,N,nursing
15315,client5,1556,Y,patient_care
3906,client5,79,Y,patient_care
16046,client5,346,N,patient_care
27736,client5,1545,N,dietary
16316,client5,356,N,patient_care
16504,client5,91,N,patient_care
11160,client5,155,N,nursing_assistant
11160,client5,8,N,nursing_assistant
16980,client5,599,N,nursing_assistant
82781,client5,0,N,aide
16344,client5,438,N,nursing_assistant
13934,client5,558,N,patient_care
15964,client5,180,N,patient_care
16450,client5,1519.5,N,nursing_assistant
14678,client5,1529.5,N,patient_care
54955,client5,522,N,aide
37487,client5,1519.5,Y,nursing
16800,client5,669,N,nursing_assistant
16491,client5,496,N,patient_care
77464,client5,635,N,patient_care
52249,client5,119,N,aide
13919,client5,1519.5,N,nursing
14094,client5,119,N,nursing
12983,client5,16,N,nursing
15249,client5,1519.5,N,nursing
16487,client5,392,N,nursing
16413,client5,59,N,nursing
17612,client5,1494,N,nursing_assistant
55813,client5,1001,N,dietary
10749,client5,1494,N,nursing_assistant
85006,client5,213,N,dietary
100071,client5,1494,N,dietary
14437,client5,777,N,nursing_assistant
17030,client5,1494,Y,nursing_assistant
16641,client5,256,N,nursing_assistant
17766,client5,1494,N,nursing_assistant
14634,client5,21,N,nursing_assistant
27096,client5,1494,N,aide
13937,client5,1494,Y,nursing
17665,client5,1488.5,Y,patient_care
16730,client5,1494,N,nursing_assistant
14240,client5,95,N,patient_care
14716,client5,1488.5,N,patient_care
17993,client5,1488.5,N,patient_care
17938,client5,540,N,nursing
16050,client5,1488.5,N,patient_care
18327,client5,87,N,patient_care
16476,client5,548,Y,patient_care
12983,client5,540,N,patient_care
18537,client5,56,N,nursing_assistant
17495,client5,912,Y,nursing_assistant
17651,client5,317,N,nursing
23161,client5,505,N,aide
15560,client5,81,N,nursing_assistant
15824,client5,25,N,nursing_assistant
17122,client5,1419.5,N,patient_care
18484,client5,175,N,patient_care
15509,client5,307,N,nursing_assistant
18446,client5,422,N,patient_care
17068,client5,23,N,nursing
75717,client5,1494,N,aide
19118,client5,711,Y,nursing
18793,client5,1494,N,nursing_assistant
68597,client5,779,N,aide
83663,client5,611,N,aide
17967,client5,13,N,patient_care
23378,client5,959,N,dietary
19164,client5,224,N,patient_care
19354,client5,529,N,nursing
26627,client5,52,N,aide
19287,client5,363,N,nursing
27268,client5,463,N,dietary
23162,client5,568,N,aide
20053,client5,80,N,nursing_assistant
58493,client5,365,N,patient_care
19676,client5,675,N,nursing_assistant
15415,client5,151,N,nursing
75910,client5,300,N,patient_care
19213,client5,227,N,patient_care
15251,client5,646,N,patient_care
16462,client5,261,N,patient_care
15718,client5,1494,N,nursing_assistant
55720,client5,21,N,dietary
5301,client5,851,N,nursing_assistant
54708,client5,1494,N,nursing_assistant
20781,client5,219,N,nursing_assistant
58776,client5,227,Y,nursing_assistant
3426,client5,1494,N,nursing_assistant
57703,client5,1494,Y,nursing_assistant
29133,client5,320,N,nursing_assistant
20776,client5,51,N,nursing_assistant
21025,client5,146,N,patient_care
11886,client5,557,Y,nursing_assistant
17973,client5,316,Y,nursing_assistant
11260,client5,925,N,nursing_assistant
18659,client5,209,N,nursing_assistant
4317,client5,544,Y,nursing_assistant
19968,client5,819,N,nursing_assistant
61094,client5,618,N,nursing_assistant
20930,client5,281,N,nursing_assistant
136117,client5,475,N,nursing_assistant
136117,client5,0,N,nursing_assistant
50632,client5,970,N,nursing_assistant
19678,client5,888,Y,nursing
19672,client5,588,N,nursing
18206,client5,39,N,nursing_assistant
20731,client5,17,Y,nursing_assistant
72802,client5,1447,Y,nursing_assistant
18796,client5,386,N,nursing
18926,client5,1002,N,nursing
11527,client5,1494,N,nursing
8706,client5,542,N,nursing_assistant
21584,client5,1494,N,nursing
90656,client5,1494,N,dietary
15203,client5,726,N,nursing
18980,client5,591,Y,nursing
4961,client5,97,N,nursing_assistant
20294,client5,1400,Y,nursing
18485,client5,557,N,nursing
39147,client5,703,N,dietary
4161,client5,1447,N,nursing_assistant
30029,client5,1447,N,nursing_assistant
18799,client5,112,N,nursing
41854,client5,337,N,dietary
20353,client5,0,N,nursing_assistant
19856,client5,221,N,patient_care
21583,client5,16,N,nursing_assistant
27214,client5,805,N,nursing_assistant
21608,client5,8,N,nursing_assistant
19072,client5,9,N,nursing_assistant
21052,client5,74,N,nursing_assistant
21054,client5,152,Y,nursing_assistant
21661,client5,416,N,nursing
14795,client5,29,N,nursing_assistant
7915,client5,997,Y,nursing
22315,client5,631,N,nursing_assistant
16663,client5,1389.5,N,nursing_assistant
18211,client5,1389.5,N,nursing_assistant
21547,client5,438,N,nursing
20130,client5,571,N,nursing
18679,client5,316,N,nursing
18772,client5,11,N,nursing_assistant
11265,client5,585,N,nursing_assistant
21266,client5,868,Y,nursing_assistant
16647,client5,0,Y,nursing_assistant
22271,client5,447,N,nursing_assistant
22815,client5,190,N,nursing_assistant
16448,client5,1389.5,Y,nursing_assistant
22829,client5,69,N,dietary
22257,client5,1379,Y,nursing
16434,client5,792,N,nursing_assistant
22695,client5,1389.5,Y,nursing_assistant
23607,client5,1389.5,N,nursing
23961,client5,1389.5,Y,dietary
24131,client5,925,Y,nursing
24989,client5,22,N,aide
21135,client5,1389.5,N,nursing_assistant
48035,client5,1389.5,N,nursing_assistant
22215,client5,1379,N,nursing
23173,client5,1379,N,nursing_assistant
24781,client5,828,N,aide
25453,client5,339,N,aide
24640,client5,1379,N,nursing_assistant
24904,client5,1379,Y,nursing
25054,client5,1379,N,nursing
19040,client5,1337.5,Y,nursing
23520,client5,253,N,nursing
24899,client5,9,N,nursing
124340,client5,794,N,nursing_assistant
25009,client5,1379,Y,dietary
25140,client5,42,Y,nursing_assistant
2898,client5,718,N,nursing_assistant
7944,client5,76,N,nursing
24629,client5,1128,N,nursing_assistant
25889,client5,355,Y,dietary
15416,client5,1128,N,nursing_assistant
26578,client5,319,N,aide
26626,client5,1379,N,aide
26579,client5,1379,N,aide
26404,client5,398,N,aide
26050,client5,41,Y,dietary
22247,client5,331,Y,dietary
25046,client5,102,N,aide
26491,client5,439,N,nursing
25839,client5,83,N,nursing
26408,client5,526,N,nursing_assistant
27196,client5,1356,N,aide
28319,client5,1337.5,N,aide
27997,client5,1337.5,N,aide
27880,client5,391,Y,dietary
26650,client5,1128,N,nursing_assistant
28075,client5,225,N,nursing
26214,client5,142,N,aide
29145,client5,186,N,aide
28822,client5,197,N,nursing
28392,client5,819,N,nursing
27906,client5,4,N,nursing_assistant
27980,client5,81,N,nursing_assistant
27485,client5,517,N,nursing
28341,client5,630,N,nursing_assistant
28687,client5,1337.5,N,nursing
23255,client5,356,N,nursing_assistant
23515,client5,28,N,nursing_assistant
26911,client5,106,N,nursing_assistant
27118,client5,1128,N,nursing_assistant
29249,client5,374,N,aide
29250,client5,270,N,aide
27898,client5,602,N,nursing_assistant
29164,client5,1078,N,nursing_assistant
29257,client5,560,Y,nursing_assistant
28841,client5,148,Y,nursing_assistant
21241,client5,4,N,nursing_assistant
22485,client5,1078,N,nursing_assistant
14894,client5,273,N,nursing_assistant
29422,client5,1258.5,N,patient_care
26261,client5,1153.5,N,dietary
29839,client5,1161,Y,aide
19855,client5,159,Y,nursing
29746,client5,1319,N,nursing
29294,client5,1153.5,N,aide
112219,client5,512.5,N,nursing
28285,client5,1319,N,nursing
28603,client5,618,N,nursing_assistant
27407,client5,1258.5,N,patient_care
22088,client5,1319,N,nursing
27482,client5,508,N,nursing
113262,client5,0,N,nursing
28680,client5,1258.5,N,patient_care
16438,client5,24,N,nursing
29098,client5,1153.5,N,dietary
27918,client5,1153.5,N,dietary
24349,client5,344,N,nursing_assistant
29396,client5,1153.5,N,aide
29436,client5,1153.5,N,dietary
27310,client5,203,N,nursing
35884,client5,497,N,patient_care
29542,client5,1258.5,Y,patient_care
22586,client5,1258.5,N,patient_care
37514,client5,217,N,patient_care
58776,client5,109,N,patient_care
28270,client5,278,N,nursing
38801,client5,51,N,nursing
111868,client5,1160.5,Y,nursing
38940,client5,748,N,nursing
29738,client5,1160.5,N,nursing
37503,client5,52,N,nursing
29138,client5,178,N,nursing
38831,client5,1002,N,nursing
39161,client5,1058,Y,nursing_assistant
30066,client5,1137,N,dietary
28695,client5,1002,N,nursing
41136,client5,266,N,aide
39541,client5,134,N,nursing_assistant
60639,client5,132,N,nursing_assistant
39259,client5,1058,Y,nursing_assistant
39775,client5,236,Y,nursing
22407,client5,17,N,patient_care
39597,client5,609,N,patient_care
30179,client5,1002,N,nursing
40301,client5,1002,N,nursing
27896,client5,1058,N,nursing_assistant
39382,client5,177,Y,patient_care
28543,client5,79,Y,patient_care
42213,client5,1103,N,aide
37731,client5,1058,Y,nursing_assistant
41005,client5,1002,N,nursing
39368,client5,1058,N,nursing_assistant
41987,client5,288,N,nursing
40008,client5,522,Y,dietary
30021,client5,331,N,dietary
42131,client5,524,Y,patient_care
29406,client5,664,N,aide
29720,client5,1078,N,dietary
41865,client5,1078,N,aide
38759,client5,1078,Y,dietary
40290,client5,8,N,nursing_assistant
41582,client5,305,N,nursing_assistant
41263,client5,366,N,nursing_assistant
29133,client5,1258.5,N,patient_care
44504,client5,77,N,patient_care
42103,client5,1153.5,N,patient_care
41519,client5,608,N,patient_care
43876,client5,137,N,patient_care
42403,client5,1000,N,nursing_assistant
44204,client5,1153.5,N,patient_care
41804,client5,552,N,patient_care
44532,client5,0,N,patient_care
44892,client5,1153.5,N,patient_care
42172,client5,32,Y,patient_care
47134,client5,457,Y,aide
47496,client5,199,N,aide
45515,client5,1002,N,aide
45510,client5,81,N,aide
45548,client5,426,N,patient_care
26489,client5,15,N,patient_care
128311,client5,252,N,aide
45008,client5,515,N,nursing_assistant
44476,client5,207,N,patient_care
18802,client5,925,N,nursing
37519,client5,454,N,nursing
41959,client5,989,Y,aide
41056,client5,989,N,aide
43377,client5,679,N,nursing_assistant
43548,client5,502,N,nursing_assistant
37496,client5,981,N,nursing_assistant
42396,client5,239,N,nursing
48897,client5,1092.5,N,patient_care
46469,client5,973,N,nursing_assistant
51773,client5,438,N,patient_care
47253,client5,4,N,patient_care
51652,client5,973,N,nursing_assistant
52689,client5,973,N,nursing_assistant
44520,client5,440,N,patient_care
51312,client5,1092.5,N,patient_care
44601,client5,888,N,nursing
49696,client5,136,Y,dietary
51845,client5,271,Y,dietary
51739,client5,37,N,dietary
49191,client5,277,N,nursing_assistant
51372,client5,212,N,nursing_assistant
30177,client5,1028.5,N,patient_care
52934,client5,239,N,patient_care
50057,client5,602,N,patient_care
132936,client5,333,N,aide
46107,client5,568,Y,patient_care
51385,client5,698,Y,patient_care
48884,client5,697,N,aide
53250,client5,916.5,N,nursing_assistant
48889,client5,648,N,aide
54615,client5,340,N,aide
54237,client5,916.5,N,nursing_assistant
53240,client5,32,N,dietary
55122,client5,386,N,dietary
53408,client5,407,N,dietary
41071,client5,1028.5,Y,patient_care
56232,client5,969,N,dietary
53863,client5,485,N,nursing
50893,client5,1028.5,N,patient_care
48799,client5,172,N,patient_care
54435,client5,15,N,aide
53979,client5,76,N,patient_care
55062,client5,492,N,aide
54620,client5,641,N,dietary
58750,client5,860,N,aide
48891,client5,860,N,aide
57979,client5,297,N,patient_care
82544,client5,860,N,patient_care
58106,client5,263,N,aide
59420,client5,553,N,aide
51165,client5,857.5,Y,nursing_assistant
56961,client5,92,N,aide
58243,client5,116,N,dietary
28276,client5,857.5,N,nursing_assistant
50436,client5,599,N,dietary
46574,client5,14,N,dietary
55283,client5,969,N,dietary
54765,client5,18,N,aide
60485,client5,786,N,aide
58582,client5,112,N,aide
58849,client5,857.5,Y,nursing_assistant
56636,client5,34,N,dietary
55603,client5,860,N,patient_care
56474,client5,134,N,nursing
59377,client5,844.5,Y,nursing
60196,client5,786,N,aide
58727,client5,853,N,nursing_assistant
79655,client5,196,N,nursing_assistant
57280,client5,827.5,N,patient_care
59272,client5,853,N,nursing_assistant
61192,client5,853,N,nursing_assistant
60095,client5,853,N,nursing_assistant
55052,client5,958,N,dietary
60486,client5,827.5,N,patient_care
62349,client5,827.5,N,patient_care
62033,client5,195,N,patient_care
18620,client5,423,N,patient_care
63034,client5,370,N,patient_care
64141,client5,436,N,aide
62489,client5,687,N,aide
59126,client5,6,N,patient_care
61052,client5,388,N,nursing
47631,client5,844.5,N,nursing
62062,client5,853,N,nursing_assistant
59613,client5,853,Y,nursing_assistant
61707,client5,853,N,nursing_assistant
60664,client5,14,N,nursing_assistant
62677,client5,18,N,nursing_assistant
62509,client5,853,N,nursing_assistant
61184,client5,853,N,nursing_assistant
28491,client5,844.5,N,nursing
53428,client5,844.5,Y,nursing
52404,client5,844.5,N,nursing
58797,client5,844.5,N,nursing
59446,client5,687,N,aide
40844,client5,193,N,nursing_assistant
61678,client5,379,N,dietary
56017,client5,687,N,aide
63854,client5,280,N,patient_care
53230,client5,795,N,patient_care
64910,client5,795,N,patient_care
51739,client5,415,N,aide
54574,client5,687,N,aide
65474,client5,9,N,aide
61318,client5,687,N,aide
64209,client5,177,Y,patient_care
26350,client5,330,N,nursing
64501,client5,430,N,nursing_assistant
58896,client5,70,N,nursing_assistant
60938,client5,326,N,nursing_assistant
61436,client5,792,N,nursing_assistant
44143,client5,435,Y,nursing
64611,client5,265,N,patient_care
63760,client5,60,N,nursing
53098,client5,844.5,Y,nursing
52412,client5,36,N,nursing
58213,client5,792,N,nursing_assistant
66464,client5,792,N,nursing_assistant
66359,client5,89,Y,dietary
59954,client5,235,N,nursing_assistant
66430,client5,824,N,dietary
128164,client5,687,N,aide
51739,client5,687,N,aide
67188,client5,824,N,dietary
48776,client5,34,N,patient_care
60937,client5,687,N,aide
54611,client5,656,N,aide
65835,client5,47,Y,nursing
15659,client5,833,Y,nursing
67193,client5,764,N,nursing_assistant
7535,client5,833,Y,nursing
53663,client5,824,N,dietary
68109,client5,824,Y,dietary
69302,client5,80,N,nursing_assistant
68477,client5,833,N,nursing
61330,client5,349,N,nursing
68379,client5,777,N,nursing_assistant
63452,client5,821,N,nursing
67043,client5,364,N,aide
65275,client5,833,N,nursing
57399,client5,53,N,nursing
61094,client5,272,N,patient_care
65931,client5,687,N,aide
71852,client5,218,N,nursing_assistant
68691,client5,274,N,dietary
68691,client5,331,N,dietary
50386,client5,762,N,patient_care
55161,client5,130,N,aide
60786,client5,821,N,nursing
72768,client5,821,N,nursing
69355,client5,56,N,nursing
68888,client5,51,N,nursing
70815,client5,303,N,nursing_assistant
71815,client5,485,N,nursing
70852,client5,824,N,dietary
69821,client5,764,N,nursing_assistant
68563,client5,821,N,nursing
68715,client5,821,Y,nursing
72972,client5,635,N,patient_care
73880,client5,664,N,aide
62860,client5,821,N,nursing
52043,client5,32,N,nursing_assistant
74048,client5,821,N,nursing
72677,client5,664,N,aide
75083,client5,664,N,aide
71233,client5,86,N,dietary
74292,client5,103,N,dietary
75080,client5,742,Y,dietary
55330,client5,682,N,patient_care
70636,client5,164,N,dietary
73449,client5,433,N,dietary
70881,client5,682,N,patient_care
71326,client5,482,N,patient_care
63253,client5,742,N,dietary
72541,client5,201,N,dietary
75210,client5,664,Y,aide
74571,client5,65,N,nursing_assistant
76320,client5,339,N,dietary
56689,client5,799.5,N,nursing
75845,client5,88,Y,aide
62911,client5,799.5,N,nursing
75524,client5,73,N,aide
70829,client5,482,N,patient_care
74688,client5,724,N,nursing_assistant
78267,client5,799.5,N,nursing
77114,client5,650.5,Y,dietary
73825,client5,675,N,patient_care
66665,client5,210,N,patient_care
73966,client5,664,Y,aide
76383,client5,664,N,aide
76761,client5,0,N,dietary
51267,client5,184,N,patient_care
66988,client5,415,N,aide
66662,client5,664,N,aide
24281,client5,84,N,nursing
77687,client5,671,N,patient_care
77251,client5,72,N,nursing_assistant
54451,client5,34,N,dietary
69692,client5,698.5,N,nursing_assistant
11858,client5,20,N,nursing
71829,client5,698.5,N,nursing_assistant
78667,client5,242,N,dietary
65774,client5,650.5,N,dietary
57674,client5,770,N,nursing
74758,client5,447,Y,patient_care
62944,client5,45,N,nursing
76648,client5,770,N,nursing
76636,client5,345,N,nursing_assistant
67373,client5,33,N,dietary
77487,client5,770,Y,nursing
52085,client5,698.5,N,nursing_assistant
78498,client5,698.5,N,nursing_assistant
69088,client5,413,Y,nursing_assistant
60916,client5,422,N,nursing_assistant
79691,client5,698.5,N,nursing_assistant
77441,client5,656,Y,aide
65795,client5,43,Y,patient_care
81245,client5,102,N,nursing_assistant
42410,client5,91,N,dietary
79494,client5,635,N,patient_care
76674,client5,635,N,patient_care
59851,client5,88,N,nursing
77144,client5,301,N,patient_care
64608,client5,635,N,patient_care
81346,client5,718.5,N,nursing
76284,client5,164,N,nursing
80543,client5,635,N,patient_care
81928,client5,129,N,nursing_assistant
40935,client5,718.5,N,nursing
82063,client5,679,N,nursing_assistant
59581,client5,710,N,nursing
46453,client5,103,N,nursing
82591,client5,710,N,nursing
82322,client5,52,N,nursing
83582,client5,635,Y,patient_care
84380,client5,679,N,nursing_assistant
54285,client5,718.5,N,nursing
67410,client5,718.5,N,nursing
73703,client5,718.5,N,nursing
79285,client5,137,N,nursing
85895,client5,635,N,patient_care
84578,client5,710,N,nursing
86869,client5,710,Y,nursing
86854,client5,710,N,nursing
43299,client5,130,N,nursing
80862,client5,589,N,dietary
63994,client5,317,N,nursing_assistant
81660,client5,589,N,dietary
50386,client5,186,N,nursing
39405,client5,296,Y,nursing
27747,client5,221,N,dietary
74750,client5,568,N,patient_care
74263,client5,522,N,dietary
86560,client5,34,N,dietary
88564,client5,285,N,nursing_assistant
85824,client5,522.5,N,aide
58999,client5,522,Y,dietary
39809,client5,691,N,nursing
90823,client5,522,N,dietary
90170,client5,184,N,dietary
70996,client5,691,N,nursing
91173,client5,53,Y,nursing
86028,client5,54,N,dietary
88558,client5,36,N,nursing
89894,client5,6,N,dietary
78130,client5,555,N,patient_care
91661,client5,474.5,N,aide
84652,client5,248,N,aide
92597,client5,135,N,aide
89443,client5,669,N,nursing_assistant
75145,client5,492,N,aide
77055,client5,50,N,aide
76795,client5,492,N,aide
79168,client5,169,Y,aide
93852,client5,333,N,aide
93120,client5,160,N,aide
74559,client5,492,Y,aide
88329,client5,555,Y,patient_care
91605,client5,239,N,nursing
39327,client5,43,N,nursing
70961,client5,579.5,N,nursing
86924,client5,420,N,dietary
85887,client5,87,N,dietary
80661,client5,159,N,patient_care
96389,client5,457,N,aide
94328,client5,457,N,aide
92880,client5,11,N,patient_care
